AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [AppIDSvc], S-1-5-19, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 190, 0, 0, 1, 0, 0, 0, 0, 0, 3, 191
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [NlaSvc], S-1-5-20, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 5, 51
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [BDESVC], S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [Appinfo], S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 269, 0, 0, 4, 0, 0, 0, 0, 0, 18, 273
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [netprofm], S-1-5-19, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 193, 0, 0, 0, 0, 0, 0, 0, 15, 51, 193
\Device\HarddiskVolume3\Windows\System32\svchost.exe [appmodel] [StateRepository], S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 127, 0, 0, 0, 0, 0, 0, 0, 76, 0, 127
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [bthserv], S-1-5-19, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [lmhosts], S-1-5-19, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall], S-1-5-19, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 166, 0, 0, 0, 0, 0, 0, 0, 20, 111, 166
\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 383, 0, 0, 0, 0, 0, 0, 0, 9, 29, 383
\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-19, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-20, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 84, 0, 0, 0, 0, 0, 0, 0, 3539, 1, 84
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [wscsvc], S-1-5-19, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\smartscreen.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 1032, 0, 0, 0, 3, 0, 0, 0, 0, 39, 1035
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [TokenBroker], S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 607, 0, 0, 0, 0, 0, 0, 0, 2412, 30, 607
\Device\HarddiskVolume3\Program Files\Windows Defender Application Guard Tray App\WdagSelfhostApp.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
\Device\HarddiskVolume3\Windows\System32\dllhost.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 103, 0, 0, 13, 0, 0, 0, 0, 55, 0, 116
\Device\HarddiskVolume3\Windows\System32\dllhost.exe, S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [SCardSvr], S-1-5-19, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [hvsics], S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
\Device\HarddiskVolume3\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [RmSvc], S-1-5-19, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 37, 0, 0, 0, 0, 0, 0, 0, 58, 0, 37
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted], S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 170, 0, 0, 0, 0, 0, 0, 0, 50, 0, 170
\Device\HarddiskVolume3\Program Files\Luculent Systems\Bluetooth Tweaker\BtTweakerSvc.exe, S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [PcaSvc], S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Windows\System32\svchost.exe [utcsvc], S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 1235, 0, 0, 0, 0, 0, 0, 0, 0, 20, 1235
\Device\HarddiskVolume3\Windows\System32\Intel\DPTF\dptf_helper.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [LanmanWorkstation], S-1-5-20, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Microsoft.Windows.Photos_2020.20110.11001.0_x64__8wekyb3d8bbwe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [RPCSS], S-1-5-20, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 1154, 0, 0, 0, 0, 0, 0, 0, 1028, 173, 1154
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [EventSystem], S-1-5-19, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [StorSvc], S-1-5-18, 2020-12-14:18:02:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 60030, b000000000, 0, 21, 0, 0, 0, 0, 0, 0, 0, 23, 0, 21
\Device\HarddiskVolume3\Users\scottcha\AppData\Local\Apps\2.0\C15K71QW.YPG\A6PRB3XG.4R6\move..tion_7b728a49b2b0d019_0001.0005_cab60a8d7bc05604\Moveslink2.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 59969, b000000000, 0, 2751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2751
\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.2011.6-0\MsMpEng.exe, S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 4617, 0, 0, 10, 0, 0, 0, 0, 182, 4, 4627
\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge\Application\msedge.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 9159, 0, 0, 30, 10688, 0, 0, 0, 0, 5, 19877
\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge\Application\msedge.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 59969, b000000000, 0, 756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 756
System Interrupts, S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 6886, 104486, 0, 0, 0, 0, 0, 0, 0, 0, 111372
\Device\HarddiskVolume3\Windows\System32\csrss.exe, S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 59969, b000000000, 0, 513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 513
\Device\HarddiskVolume3\Windows\CCM\CcmExec.exe, S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 8071, 0, 0, 1079, 11, 0, 0, 0, 14, 176, 9161
\Device\HarddiskVolume3\Windows\System32\vmwp.exe, S-1-5-83-1-1345184531-1216450621-1748305323-4205298097, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 308, 0, 0, 27, 0, 0, 0, 0, 0, 29, 335
\Device\HarddiskVolume3\Windows\System32\vmwp.exe, S-1-5-83-1-38035312-1290844911-4178270645-1559603911, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\conhost.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 59969, b000000000, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 3, 143
\Device\HarddiskVolume3\Windows\System32\conhost.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 59969, b000000000, 0, 115, 0, 6053, 0, 0, 0, 0, 0, 0, 0, 6168
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNoNetwork] [DPS], S-1-5-19, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 54, 230
\Device\HarddiskVolume3\Windows\System32\dwm.exe, S-1-5-90-0-1, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 59969, b000000000, 0, 4828, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4828
\Device\HarddiskVolume3\Windows\System32\dwm.exe, S-1-5-90-0-2, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 59969, b000000000, 0, 9453, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9453
\Device\HarddiskVolume3\Windows\explorer.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 59969, b000000000, 0, 736, 0, 0, 0, 0, 0, 0, 0, 5, 134, 736
\Device\HarddiskVolume3\Windows\explorer.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 59969, b000000000, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 10, 75
\Device\HarddiskVolume3\Program Files\Microsoft SQL Server\MSSQL15.SQLEXPRESS\MSSQL\Binn\sqlservr.exe, S-1-5-80-3880006512-4290199581-1648723128-3569869737-3631323133, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 12057, 0, 0, 16, 0, 0, 0, 0, 0, 9, 12073
vmmem, S-1-5-83-1-1345184531-1216450621-1748305323-4205298097, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 8207, 0, 0, 8, 0, 0, 0, 0, 0, 18, 8215
Unknown, S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 0, b000000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
\Device\HarddiskVolume3\Users\scottcha\Anaconda3\envs\Kivy\python.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Focus, FALSE, TRUE, 59969, b000000000, 0, 15531, 0, 118215, 59, 0, 0, 0, 0, 6, 20, 133805
Microsoft.Windows.ShellExperienceHost_10.0.20279.1_neutral_neutral_cw5n1h2txyewy, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 59969, b000000000, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213
\Device\HarddiskVolume3\Users\scottcha\Anaconda3\envs\Kivy\python.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 59969, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
MicrosoftWindows.Client.CBS_120.27512.10351.0_x64__cw5n1h2txyewy, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 25, 0, 0, 0, 0, 0, 0, 0, 5, 0, 25
MicrosoftWindows.Client.CBS_120.27512.10351.0_x64__cw5n1h2txyewy, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [DcomLaunch], S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 254, 0, 0, 0, 0, 0, 0, 0, 199, 34, 254
\Device\HarddiskVolume3\Windows\System32\hvsirdpclient.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 59969, b000000000, 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 19, 158
\Device\HarddiskVolume3\Windows\System32\hvsirdpclient.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 59969, b000000000, 0, 680, 0, 0, 0, 0, 0, 0, 0, 0, 18, 680
\Device\HarddiskVolume3\Users\scottcha\Anaconda3\envs\Kivy\python.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 4487, 0, 0, 604, 0, 0, 0, 0, 0, 106, 5091
\Device\HarddiskVolume3\Windows\System32\MoUsoCoreWorker.exe, S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22
Microsoft.Windows.StartMenuExperienceHost_10.0.20279.1_neutral_neutral_cw5n1h2txyewy, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Microsoft.Windows.StartMenuExperienceHost_10.0.20279.1_neutral_neutral_cw5n1h2txyewy, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 59969, b000000000, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
\Device\HarddiskVolume3\Windows\System32\LsaIso.exe, S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [wuauserv], S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 551
\Device\HarddiskVolume3\Windows\System32\services.exe, S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 2178, 0, 0, 0, 0, 0, 0, 0, 553, 52, 2178
System, S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 9272, 0, 0, 762, 895, 0, 0, 0, 380, 259, 10929
\Device\HarddiskVolume3\Program Files\PowerToys\PowerToys.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Visible, FALSE, TRUE, 59969, b000000000, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85
\Device\HarddiskVolume3\Windows\System32\SearchProtocolHost.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 6, 238
\Device\HarddiskVolume3\Windows\System32\cmd.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 36, 0, 0, 2, 0, 0, 0, 0, 0, 0, 38
Microsoft.Windows.ContentDeliveryManager_10.0.20279.1_neutral_neutral_cw5n1h2txyewy, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [WpnUserService], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 203, 0, 0, 0, 0, 0, 0, 0, 416, 27, 203
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [WpnUserService], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [ClipboardSvcGroup] [cbdhsvc], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [ClipboardSvcGroup] [cbdhsvc], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
microsoft.windowscommunicationsapps_16005.13426.20316.0_x64__8wekyb3d8bbwe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 11202, 0, 0, 799, 1272, 0, 0, 0, 18, 2170, 13273
microsoft.windowscommunicationsapps_16005.13426.20316.0_x64__8wekyb3d8bbwe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 1205, 0, 0, 0, 0, 0, 0, 0, 546, 794, 1205
\Device\HarddiskVolume3\Windows\System32\audiodg.exe, S-1-5-19, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [SmsRouter], S-1-5-19, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 358, 0, 0, 54, 0, 0, 0, 0, 1, 7, 412
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [Themes], S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Program Files\Windows Defender Advanced Threat Protection\Classification\SenseCE.exe, S-1-5-19, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 186, 0, 5
\Device\HarddiskVolume3\Windows\System32\lsass.exe, S-1-5-18, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 641, 0, 0, 0, 0, 0, 0, 0, 147, 0, 641
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [BTAGService], S-1-5-19, 2020-12-14:18:03:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 59969, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
